U+0020 space                2.25
U+0075 u                    2.25
U+0076 v                    2.25
U+0077 w                    2.25
U+0078 x                    2.25
U+0079 y                    2.25
U+007a z                    2.25
U+007b braceleft            2.25
U+007c bar                  2.25
U+007d braceright           2.25
U+007e asciitilde           2.25
U+00a0 nonbreakingspace     2.25
U+00a1 exclamdown           2.25
U+00a2 cent                 2.25
U+00a3 sterling             2.25
U+00a4 currency             2.25
U+00a5 yen                  2.25
U+00a6 brokenbar            2.25
U+00a7 section              2.25
U+00a8 dieresis             2.25
U+00a9 copyright            2.25
U+00aa ordfeminine          2.25
U+00ab guillemotleft        2.25
U+00ac logicalnot           2.25
U+00ad sfthyphen            2.25
U+00ae registered           2.25
U+00af macron               2.25
U+00b0 degree               2.25
U+00b1 plusminus            2.25
U+00b2 twosuperior          2.25
U+00b3 threesuperior        2.25
U+00b4 acute                2.25
U+00b5 mu                   2.25
U+00b6 paragraph            2.25
U+00b7 periodcentered       2.25
U+00b8 cedilla              2.25
U+00b9 onesuperior          2.25
U+00ba ordmasculine         2.25
U+00bb guillemotright       2.25
U+00bc onequarter           2.25
U+00bd onehalf              2.25
U+00be threequarters        2.25
U+00bf questiondown         2.25
U+00c0 Agrave               2.25
U+00c1 Aacute               2.25
U+00c2 Acircumflex          2.25
U+00c3 Atilde               2.25
U+00c4 Adieresis            2.25
U+00c5 Aring                2.25
U+00c6 AE                   2.25
U+00c7 Ccedilla             2.25
U+00c8 Egrave               2.25
U+00c9 Eacute               2.25
U+00ca Ecircumflex          2.25
U+00cb Edieresis            2.25
U+00cc Igrave               2.25
U+00cd Iacute               2.25
U+00ce Icircumflex          2.25
U+00cf Idieresis            2.25
U+00d0 Eth                  2.25
U+00d1 Ntilde               2.25
U+00d2 Ograve               2.25
U+00d3 Oacute               2.25
U+00d4 Ocircumflex          2.25
U+00d5 Otilde               2.25
U+00d6 Odieresis            2.25
U+00d7 multiply             2.25
U+00d8 Oslash               2.25
U+00d9 Ugrave               2.25
U+00da Uacute               2.25
U+00db Ucircumflex          2.25
U+00dc Udieresis            2.25
U+00dd Yacute               2.25
U+00de Thorn                2.25
U+00df germandbls           2.25
U+00e0 agrave               2.25
U+00e1 aacute               2.25
U+00e2 acircumflex          2.25
U+00e3 atilde               2.25
U+00e4 adieresis            2.25
U+00e5 aring                2.25
U+00e6 ae                   2.25
U+00e7 ccedilla             2.25
U+00e8 egrave               2.25
U+00e9 eacute               2.25
U+00ea ecircumflex          2.25
U+00eb edieresis            2.25
U+00ec igrave               2.25
U+00ed iacute               2.25
U+00ee icircumflex          2.25
U+00ef idieresis            2.25
U+00f0 eth                  2.25
U+00f1 ntilde               2.25
U+00f2 ograve               2.25
U+00f3 oacute               2.25
U+00f4 ocircumflex          2.25
U+00f5 otilde               2.25
U+00f6 odieresis            2.25
U+00f7 divide               2.25
U+00f8 oslash               2.25
U+00f9 ugrave               2.25
U+00fa uacute               2.25
U+00fb ucircumflex          2.25
U+00fc udieresis            2.25
U+00fd yacute               2.25
U+00fe thorn                2.25
U+00ff ydieresis            2.25
U+0100 Amacron              2.25
U+0101 amacron              2.25
U+0102 Abreve               2.25
U+0103 abreve               2.25
U+0104 Aogonek              2.25
U+0105 aogonek              2.25
U+0106 Cacute               2.25
U+0107 cacute               2.25
U+0108 Ccircumflex          2.25
U+0109 ccircumflex          2.25
U+010a Cdotaccent           2.25
U+010b cdotaccent           2.25
U+010c Ccaron               2.25
U+010d ccaron               2.25
U+010e Dcaron               2.25
U+010f dcaron               2.25
U+0110 Dcroat               2.25
U+0111 dcroat               2.25
U+0112 Emacron              2.25
U+0113 emacron              2.25
U+0114 Ebreve               2.25
U+0115 ebreve               2.25
U+0116 Edotaccent           2.25
U+0117 edotaccent           2.25
U+0118 Eogonek              2.25
U+0119 eogonek              2.25
U+011a Ecaron               2.25
U+011b ecaron               2.25
U+011c Gcircumflex          2.25
U+011d gcircumflex          2.25
U+011e Gbreve               2.25
U+011f gbreve               2.25
U+0120 Gdotaccent           2.25
U+0121 gdotaccent           2.25
U+0122 Gcommaaccent         2.25
U+0123 gcommaaccent         2.25
U+0124 Hcircumflex          2.25
U+0125 hcircumflex          2.25
U+0126 Hbar                 2.25
U+0127 hbar                 2.25
U+0128 Itilde               2.25
U+0129 itilde               2.25
U+012a Imacron              2.25
U+012b imacron              2.25
U+012c Ibreve               2.25
U+012d ibreve               2.25
U+012e Iogonek              2.25
U+012f iogonek              2.25
U+0130 Idotaccent           2.25
U+0131 dotlessi             2.25
U+0132 IJ                   2.25
U+0133 ij                   2.25
U+0134 Jcircumflex          2.25
U+0135 jcircumflex          2.25
U+0136 Kcommaaccent         2.25
U+0137 kcommaaccent         2.25
U+0138 kgreenlandic         2.25
U+0139 Lacute               2.25
U+013a lacute               2.25
U+013b Lcommaaccent         2.25
U+013c lcommaaccent         2.25
U+013d Lcaron               2.25
U+013e lcaron               2.25
U+013f Ldot                 2.25
U+0140 ldot                 2.25
U+0141 Lslash               2.25
U+0142 lslash               2.25
U+0143 Nacute               2.25
U+0144 nacute               2.25
U+0145 Ncommaaccent         2.25
U+0146 ncommaaccent         2.25
U+0147 Ncaron               2.25
U+0148 ncaron               2.25
U+0149 napostrophe          2.25
U+014a Eng                  2.25
U+014b eng                  2.25
U+014c Omacron              2.25
U+014d omacron              2.25
U+014e Obreve               2.25
U+014f obreve               2.25
U+0150 Ohungarumlaut        2.25
U+0151 ohungarumlaut        2.25
U+0152 OE                   2.25
U+0153 oe                   2.25
U+0154 Racute               2.25
U+0155 racute               2.25
U+0156 Rcommaaccent         2.25
U+0157 rcommaaccent         2.25
U+0158 Rcaron               2.25
U+0159 rcaron               2.25
U+015a Sacute               2.25
U+015b sacute               2.25
U+015c Scircumflex          2.25
U+015d scircumflex          2.25
U+015e Scedilla             2.25
U+015f scedilla             2.25
U+0160 Scaron               2.25
U+0161 scaron               2.25
U+0162 Tcommaaccent         2.25
U+0163 tcommaaccent         2.25
U+0164 Tcaron               2.25
U+0165 tcaron               2.25
U+0166 Tbar                 2.25
U+0167 tbar                 2.25
U+0168 Utilde               2.25
U+0169 utilde               2.25
U+016a Umacron              2.25
U+016b umacron              2.25
U+016c Ubreve               2.25
U+016d ubreve               2.25
U+016e Uring                2.25
U+016f uring                2.25
U+0170 Uhungarumlaut        2.25
U+0171 uhungarumlaut        2.25
U+0172 Uogonek              2.25
U+0173 uogonek              2.25
U+0174 Wcircumflex          2.25
U+0175 wcircumflex          2.25
U+0176 Ycircumflex          2.25
U+0177 ycircumflex          2.25
U+0178 Ydieresis            2.25
U+0179 Zacute               2.25
U+017a zacute               2.25
U+017b Zdotaccent           2.25
U+017c zdotaccent           2.25
U+017d Zcaron               2.25
U+017e zcaron               2.25
U+017f longs                2.25
U+0180 uni0180              2.25
U+0181 uni0181              2.25
U+0182 uni0182              2.25
U+0183 uni0183              2.25
U+0184 uni0184              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans Mono, Sans Mono Bold, Sans Mono Bold Oblique, Sans Mono Oblique, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+0185 uni0185              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans Mono, Sans Mono Bold, Sans Mono Bold Oblique, Sans Mono Oblique, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+0186 uni0186              2.25
U+0187 uni0187              2.25
U+0188 uni0188              2.25
U+0189 uni0189              2.25
U+018a uni018A              2.25
U+018b uni018B              2.25
U+018c uni018C              2.25
U+018d uni018D              2.25
U+018e uni018E              2.25
U+018f uni018F              2.25
U+0190 uni0190              2.25
U+0191 uni0191              2.25
U+0192 florin               2.25
U+0193 uni0193              2.25
U+0194 uni0194              2.25
U+0195 uni0195              2.25
U+0196 uni0196              2.25
U+0197 uni0197              2.25
U+0198 uni0198              2.25
U+0199 uni0199              2.25
U+019a uni019A              2.25
U+019b uni019B              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans Mono, Sans Mono Bold, Sans Mono Bold Oblique, Sans Mono Oblique, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+019c uni019C              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans Mono, Sans Mono Bold, Sans Mono Bold Oblique, Sans Mono Oblique, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+019d uni019D              2.25
U+019e uni019E              2.25
U+019f uni019F              2.25
U+01a0 Ohorn                2.25
U+01a1 ohorn                2.25
U+01a2 uni01A2              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans Mono, Sans Mono Bold, Sans Mono Bold Oblique, Sans Mono Oblique, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+01a3 uni01A3              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans Mono, Sans Mono Bold, Sans Mono Bold Oblique, Sans Mono Oblique, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+01a4 uni01A4              2.25
U+01a5 uni01A5              2.25
U+01a6 uni01A6              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans Mono, Sans Mono Bold, Sans Mono Bold Oblique, Sans Mono Oblique, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+01a7 uni01A7              2.25
U+01a8 uni01A8              2.25
U+01a9 uni01A9              2.25
U+01aa uni01AA              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans Mono, Sans Mono Bold, Sans Mono Bold Oblique, Sans Mono Oblique, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+01ab uni01AB              2.25
U+01ac uni01AC              2.25
U+01ad uni01AD              2.25
U+01ae uni01AE              2.25
U+01af Uhorn                2.25
U+01b0 uhorn                2.25
U+01b1 uni01B1              2.25
U+01b2 uni01B2              2.25
U+01b3 uni01B3              2.25
U+01b4 uni01B4              2.25
U+01b5 uni01B5              2.25
U+01b6 uni01B6              2.25
U+01b7 uni01B7              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans Mono, Sans Mono Bold, Sans Mono Bold Oblique, Sans Mono Oblique, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+01b8 uni01B8              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans Mono, Sans Mono Bold, Sans Mono Bold Oblique, Sans Mono Oblique, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+01b9 uni01B9              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans Mono, Sans Mono Bold, Sans Mono Bold Oblique, Sans Mono Oblique, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+01ba uni01BA              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans Oblique)
U+01bb uni01BB              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans Mono, Sans Mono Bold, Sans Mono Bold Oblique, Sans Mono Oblique, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+01bc uni01BC              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans Mono, Sans Mono Bold, Sans Mono Bold Oblique, Sans Mono Oblique, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+01bd uni01BD              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans Mono, Sans Mono Bold, Sans Mono Bold Oblique, Sans Mono Oblique, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+01be uni01BE              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans Mono, Sans Mono Bold, Sans Mono Bold Oblique, Sans Mono Oblique, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+01bf uni01BF              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans Oblique)
U+01c0 uni01C0              2.25
U+01c1 uni01C1              2.25
U+01c2 uni01C2              2.25
U+01c3 uni01C3              2.25
U+01c4 uni01C4              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans ExtraLight, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+01c5 uni01C5              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans ExtraLight, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+01c6 uni01C6              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans ExtraLight, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+01c7 uni01C7              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans ExtraLight, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+01c8 uni01C8              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans ExtraLight, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+01c9 uni01C9              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans ExtraLight, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+01ca uni01CA              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans ExtraLight, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+01cb uni01CB              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans ExtraLight, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+01cc uni01CC              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans ExtraLight, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+01cd uni01CD              2.25
U+01ce uni01CE              2.25
U+01cf uni01CF              2.25
U+01d0 uni01D0              2.25
U+01d1 uni01D1              2.25
U+01d2 uni01D2              2.25
U+01d3 uni01D3              2.25
U+01d4 uni01D4              2.25
U+01d5 uni01D5              2.25
U+01d6 uni01D6              2.25
U+01d7 uni01D7              2.25
U+01d8 uni01D8              2.25
U+01d9 uni01D9              2.25
U+01da uni01DA              2.25
U+01db uni01DB              2.25
U+01dc uni01DC              2.25
U+01dd uni01DD              2.25
U+01de uni01DE              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans ExtraLight, Sans Mono, Sans Mono Bold, Sans Mono Bold Oblique, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+01df uni01DF              2.25
U+01e0 uni01E0              2.25
U+01e1 uni01E1              2.25
U+01e2 uni01E2              2.25
U+01e3 uni01E3              2.25
U+01e4 uni01E4              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+01e5 uni01E5              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+01e6 Gcaron               2.25
U+01e7 gcaron               2.25
U+01e8 uni01E8              2.25
U+01e9 uni01E9              2.25
U+01ea uni01EA              2.25
U+01eb uni01EB              2.25
U+01ec uni01EC              2.25
U+01ed uni01ED              2.25
U+01ee uni01EE              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans Mono, Sans Mono Bold, Sans Mono Bold Oblique, Sans Mono Oblique, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+01ef uni01EF              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans Mono, Sans Mono Bold, Sans Mono Bold Oblique, Sans Mono Oblique, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+01f0 uni01F0              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans ExtraLight, Sans Mono, Sans Mono Bold, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+01f1 uni01F1              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans ExtraLight, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+01f2 uni01F2              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans ExtraLight, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+01f3 uni01F3              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans ExtraLight, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+01f4 uni01F4              2.25
U+01f5 uni01F5              2.25
U+01f6 uni01F6              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans Mono, Sans Mono Bold, Sans Mono Bold Oblique, Sans Mono Oblique, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+01f7 uni01F7              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans Oblique)
U+01f8 uni01F8              2.25
U+01f9 uni01F9              2.25
U+01fa Aringacute           2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans ExtraLight, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+01fb aringacute           2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans ExtraLight, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+01fc AEacute              2.25
U+01fd aeacute              2.25
U+01fe Oslashacute          2.25
U+01ff oslashacute          2.25
U+0200 uni0200              2.25
U+0201 uni0201              2.25
U+0202 uni0202              2.25
U+0203 uni0203              2.25
U+0204 uni0204              2.25
U+0205 uni0205              2.25
U+0206 uni0206              2.25
U+0207 uni0207              2.25
U+0208 uni0208              2.25
U+0209 uni0209              2.25
U+020a uni020A              2.25
U+020b uni020B              2.25
U+020c uni020C              2.25
U+020d uni020D              2.25
U+020e uni020E              2.25
U+020f uni020F              2.25
U+0210 uni0210              2.25
U+0211 uni0211              2.25
U+0212 uni0212              2.25
U+0213 uni0213              2.25
U+0214 uni0214              2.25
U+0215 uni0215              2.25
U+0216 uni0216              2.25
U+0217 uni0217              2.25
U+0218 Scommaaccent         2.25
U+0219 scommaaccent         2.25
U+021a uni021A              2.25
U+021b uni021B              2.25
U+021c uni021C              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans Oblique)
U+021d uni021D              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans Oblique)
U+021e uni021E              2.25
U+021f uni021F              2.25
U+0220 uni0220              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans Mono, Sans Mono Bold, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
U+0221 uni0221              2.25 (Sans, Sans Bold, Sans Bold Oblique, Sans Condensed, Sans Condensed Bold, Sans Condensed Bold Oblique, Sans Condensed Oblique, Sans Mono, Sans Mono Bold, Sans Mono Bold Oblique, Sans Mono Oblique, Sans Oblique, Serif, Serif Bold, Serif Bold Italic, Serif Condensed, Serif Condensed Bold, Serif Condensed Bold Italic, Serif Italic, Serif Italic Condensed)
